Year,Reporting Facility,Submission ID,Facility Sub Type,Facility Sub Type Grouping,Operator,COMPRESSOR (m3),PNEUMATICINSTRUMENT (m3),PNEAMATICPUMP (m3),FUGITIVE (m3),ROUTINEVENT (m3)
2021,ABBT0154134,31502706,Gas Proration - S.E.,Gas Battery,Ridgeback Resources Inc.,0,0,0,0,0
2021,ABBT2590062,31505060,Gas Proration - S.E.,Gas Battery,Road 53 Resources Inc.,0,0,0,24,18
2021,ABBT2590063,31505061,Gas Proration - S.E.,Gas Battery,Road 53 Resources Inc.,0,0,0,19,18
2021,ABBT2590064,31505062,Gas Proration - S.E.,Gas Battery,Road 53 Resources Inc.,0,0,0,0,18
2021,ABBT0134286,31498417,Gas Proration - S.E.,Gas Battery,Ridgeback Resources Inc.,0,0,0,0,0
2021,ABBT0113162,31493838,Gas Proration - S.E.,Gas Battery,TAQA North Ltd.,0,0,0,389,1
2021,ABBT0139774,31499719,Gas Proration - S.E.,Gas Battery,Razor Energy Corp.,0,1700,0,0,0
2021,ABBT2590026,31505056,Gas Proration - S.E.,Gas Battery,Journey Energy Inc.,0,0,0,0,36400
2021,ABBT2590030,31505057,Gas Proration - S.E.,Gas Battery,Journey Energy Inc.,0,0,0,0,0
2021,ABBT2590007,31505052,Gas Proration - S.E.,Gas Battery,Journey Energy Inc.,0,0,0,0,15300
2021,ABBT2590022,31505055,Gas Proration - S.E.,Gas Battery,Journey Energy Inc.,0,0,0,0,0
2021,ABBT2590061,31505059,Gas Proration - S.E.,Gas Battery,Road 53 Resources Inc.,0,0,0,0,18
2021,ABBT2590002,31505051,Gas Proration - S.E.,Gas Battery,Journey Energy Inc.,8998,8083,9234,1112,0
2021,ABBT0082228,31489393,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,0,0,0,0
2021,ABBT0082694,31489467,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,0,0,0,0
2021,ABBT0102775,31492567,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,0,0,0,0
2021,ABBT0110306,31493333,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,0,0,0,0
2021,ABBT0117667,31494712,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,0,0,0,0
2021,ABBT0100380,31492365,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,547,0,0,0
2021,ABBT0100922,31492475,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,10081,0,0,14479
2021,ABBT0079897,31489144,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,0,0,0,0
2021,ABBT0086833,31490031,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,0,0,0,0
2021,ABBT0106817,31493017,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,1685,0,0,0
2021,ABBT0110304,31493332,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,0,0,0,0
2021,ABBT0156008,31503240,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,4935,0,0,0
2021,ABBT0091930,31490753,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,2059,0,0,0
2021,ABBT0115364,31494282,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,0,0,0,0
2021,ABBT0079894,31489143,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,9441,17276,0,0
2021,ABBT0106824,31493018,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,0,0,0,0
2021,ABBT0105407,31492860,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,16019,2,680,19229
2021,ABBT0083063,31489520,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,890,0,0,0
2021,ABBT0117668,31494713,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,0,0,0,0
2021,ABBT0096265,31491577,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,11938,0,0,0
2021,ABBT0118889,31494916,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,17779,38776,0,0
2021,ABBT0117672,31494715,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,0,6,3486,0
2021,ABBT0112198,31493653,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,916,0,0,0
2021,ABBT0117669,31494714,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,0,0,0,0
2021,ABBT0107900,31493117,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,0,0,0,0
2021,ABBT0085211,31489794,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,4925,0,0,7073
2021,ABBT0115906,31494379,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,2628,0,0,0
2021,ABBT0151700,31502196,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,2594,0,0,0
2021,ABBT0141226,31500011,Gas Proratn Not Sea,Gas Battery,Ember Resources Inc.,0,18057,2089,0,26699
2021,ABBT0051456,31486982,Gas Group,Gas Battery,Pine Cliff Energy Ltd.,0,0,0,0,0
2021,ABBT0063868,31488026,Gas Group,Gas Battery,Pine Cliff Energy Ltd.,0,0,0,0,0
2021,ABBT0065499,31488175,Gas Group,Gas Battery,Pine Cliff Energy Ltd.,0,0,0,0,0
2021,ABBT0096148,31491548,Gas Group,Gas Battery,Pine Cliff Energy Ltd.,0,4326,0,0,0
2021,ABBT0058265,31487428,Gas Group,Gas Battery,Pine Cliff Energy Ltd.,0,0,0,0,0
2021,ABBT0156522,31503380,Gas Group,Gas Battery,Pine Cliff Energy Ltd.,0,49817,15173,0,0
2021,ABBT0156525,31503383,Gas Group,Gas Battery,Pine Cliff Energy Ltd.,0,4113,1999,0,0
2021,ABBT0156527,31503385,Gas Group,Gas Battery,Pine Cliff Energy Ltd.,0,0,0,0,600
2021,ABBT2920025,31505124,Gas Group,Gas Battery,Pine Cliff Energy Ltd.,0,0,0,271,900
2021,ABBT0091626,31490700,Gas Group,Gas Battery,Pine Cliff Energy Ltd.,0,18743,0,0,1000
2021,ABBT0102649,31492565,Gas Group,Gas Battery,Pine Cliff Energy Ltd.,0,0,0,0,0
2021,ABBT0094893,31491304,Gas Group,Gas Battery,Pine Cliff Energy Ltd.,0,1694,1715,0,0
2021,ABBT0157459,31503614,Gas Group,Gas Battery,Pine Cliff Energy Ltd.,0,2314,0,0,0
2021,ABBT0157448,31503605,Gas Group,Gas Battery,Pine Cliff Energy Ltd.,0,1746,0,1357,0
2021,ABBT0157456,31503611,Gas Group,Gas Battery,Pine Cliff Energy Ltd.,0,1746,0,0,0
2021,ABBT0156524,31503382,Gas Group,Gas Battery,Pine Cliff Energy Ltd.,0,15450,9370,0,0
2021,ABBT0156523,31503381,Gas Group,Gas Battery,Pine Cliff Energy Ltd.,0,6698,4644,0,400
2021,ABBT0156530,31503388,Gas Group,Gas Battery,Pine Cliff Energy Ltd.,0,0,0,0,0
2021,ABBT0156531,31503389,Gas Group,Gas Battery,Pine Cliff Energy Ltd.,0,5863,16103,0,0
2021,ABBT0156528,31503386,Gas Group,Gas Battery,Pine Cliff Energy Ltd.,0,8770,10123,0,0
2021,ABBT0045552,31486643,Gas Group,Gas Battery,TAQA North Ltd.,0,13876,46647,0,8
2021,ABBT0054267,31487153,Gas Group,Gas Battery,Journey Energy Inc.,0,0,0,0,0
2021,ABBT0054482,31487169,Gas Group,Gas Battery,Harvest Operations Corp.,0,0,0,0,0
2021,ABBT0060767,31487702,Gas Group,Gas Battery,Journey Energy Inc.,0,0,0,0,0
2021,ABBT0066778,31488330,Gas Group,Gas Battery,Crescent Point Energy Corp.,0,0,0,0,0
2021,ABBT0059413,31768340,Gas Group,Gas Battery,Bearspaw Petroleum Ltd.,120,23300,4500,0,0
2021,ABBT0062016,31487864,Gas Group,Gas Battery,Prairie Provident Resources Canada Ltd.,0,0,3110,0,0
2021,ABBT0077520,31488877,Gas Group,Gas Battery,Rockpoint Gas Storage Canada Ltd.,0,0,0,1795,0
2021,ABBT0086457,31489970,Gas Group,Gas Battery,Long Term Asset Management Inc.,0,33920,135680,779,0
2021,ABBT0099808,31492248,Gas Group,Gas Battery,Surge Energy Inc.,0,0,0,0,0
2021,ABBT0117894,31494767,Gas Group,Gas Battery,Success Resources Ltd.,0,8090,1660,0,0
2021,ABBT0052992,31487077,Gas Group,Gas Battery,Prairie Provident Resources Canada Ltd.,0,0,3510,0,0
2021,ABBT0066491,31488300,Gas Group,Gas Battery,Long Term Asset Management Inc.,0,7660,30640,0,0
2021,ABBT0050717,31486936,Gas Group,Gas Battery,Prairie Provident Resources Canada Ltd.,0,0,1830,0,0
2021,ABBT0058372,31487440,Gas Group,Gas Battery,Long Term Asset Management Inc.,0,2260,9040,0,0
2021,ABBT0061289,31487765,Gas Group,Gas Battery,Prairie Provident Resources Canada Ltd.,0,0,1710,0,0
2021,ABBT0059010,31487515,Gas Group,Gas Battery,Long Term Asset Management Inc.,0,59640,238560,0,0
2021,ABBT0060043,31487638,Gas Group,Gas Battery,Journey Energy Inc.,0,0,0,0,0
2021,ABBT0061025,31487730,Gas Group,Gas Battery,Prairie Provident Resources Canada Ltd.,0,0,3000,0,0
2021,ABBT0063767,31488017,Gas Group,Gas Battery,Whitecap Resources Inc.,0,15559,0,0,0
2021,ABBT0064406,31488082,Gas Group,Gas Battery,Pieridae Alberta Production Ltd.,0,24167,0,356,0
2021,ABBT0041056,31486386,Gas Group,Gas Battery,Prairie Provident Resources Canada Ltd.,0,0,0,0,0
2021,ABBT0058281,31487429,Gas Group,Gas Battery,Long Term Asset Management Inc.,0,2360,9440,0,0
2021,ABBT0051093,31486958,Gas Group,Gas Battery,Ember Resources Inc.,0,1987,0,0,0
2021,ABBT0150932,31502078,Gas Group,Gas Battery,Outpost Energy Ltd.,0,0,0,0,1
2021,ABBT0063264,31487977,Gas Group,Gas Battery,Bighorn Energy Corporation,0,0,0,0,0
2021,ABBT0096602,31491653,Gas Group,Gas Battery,Ember Resources Inc.,0,1549,3504,0,0
2021,ABBT0098374,31491954,Gas Group,Gas Battery,Ember Resources Inc.,0,0,0,0,0
2021,ABBT0068663,31488524,Gas Group,Gas Battery,Bearspaw Petroleum Ltd.,0,65500,11700,0,0
2021,ABBT0077440,31488870,Gas Group,Gas Battery,Bearspaw Petroleum Ltd.,0,1100,400,0,0
2021,ABBT0058057,31487419,Gas Group,Gas Battery,Long Term Asset Management Inc.,0,19280,77120,6255,0
2021,ABBT0085903,31489904,Gas Group,Gas Battery,Ovintiv Canada ULC,0,8322,0,383,0
2021,ABBT0085318,31489813,Gas Group,Gas Battery,Prairie Provident Resources Canada Ltd.,0,0,2020,0,0
2021,ABBT0076438,31488758,Gas Group,Gas Battery,Long Term Asset Management Inc.,0,2300,9200,0,0
2021,ABBT0065443,31488170,Gas Group,Gas Battery,Persist Oil And Gas Inc.,0,0,0,0,0
2021,ABBT0097992,31491879,Gas Group,Gas Battery,Ovintiv Canada ULC,0,6434,0,927,0
2021,ABBT0095666,31491446,Gas Group,Gas Battery,Nps Industrial Power,0,0,0,0,0
2021,ABBT0082072,31489373,Gas Group,Gas Battery,Bighorn Energy Corporation,0,0,0,0,0
2021,ABBT0052091,31487023,Gas Group,Gas Battery,Razor Energy Corp.,0,0,36900,0,0
2021,ABBT0122595,31495644,Gas Group,Gas Battery,Razor Energy Corp.,0,2800,9200,0,0
2021,ABBT5600032,31505486,Gas Group,Gas Battery,Zargon Oil & Gas Ltd.,0,3,216,0,0
2021,ABBT0078882,31489019,Gas Group,Gas Battery,Razor Energy Corp.,0,0,0,0,10700
2021,ABBT0085331,31782718,Gas Group,Gas Battery,Pieridae Alberta Production Ltd.,15840,0,0,845,0
2021,ABBT0121665,31495461,Gas Group,Gas Battery,Journey Energy Inc.,0,0,0,0,0
2021,ABBT0063704,31488011,Gas Group,Gas Battery,Whitecap Resources Inc.,0,49401,0,0,0
2021,ABBT0076196,31488704,Gas Group,Gas Battery,TAQA North Ltd.,0,59859,161557,0,120
2021,ABBT0076633,31488795,Gas Group,Gas Battery,Barrel Oil Corp.,0,0,0,0,0
2021,ABBT0127631,31496862,Gas Group,Gas Battery,Journey Energy Inc.,0,0,0,0,0
2021,ABBT0050629,31486931,Gas Group,Gas Battery,Prairie Provident Resources Canada Ltd.,0,0,1180,0,0
2021,ABBT0055126,31487213,Gas Group,Gas Battery,Success Resources Ltd.,0,5841,2355,0,12462
2021,ABBT0060405,31825714,Gas Group,Gas Battery,Whitecap Resources Inc.,0,5642,0,1531,0
2021,ABBT0098376,31491956,Gas Group,Gas Battery,Ember Resources Inc.,0,0,0,0,0
2021,ABBT0118135,31494779,Gas Group,Gas Battery,TAQA North Ltd.,0,5361,26392,0,2
2021,ABBT0120799,31495280,Gas Group,Gas Battery,Bearspaw Petroleum Ltd.,0,2800,300,0,0
2021,ABBT0121086,31780180,Gas Group,Gas Battery,Ember Resources Inc.,0,0,0,0,0
2021,ABBT0059757,31487599,Gas Group,Gas Battery,Ember Resources Inc.,0,5295,10513,0,0
2021,ABBT0091441,31490684,Gas Group,Gas Battery,Crescent Point Energy Corp.,0,0,0,0,0
2021,ABBT0122592,31495642,Gas Group,Gas Battery,Razor Energy Corp.,0,0,0,0,0
2021,ABBT0115907,31494380,Gas Group,Gas Battery,Ember Resources Inc.,0,3253,5029,0,0
2021,ABBT0091087,31490629,Gas Group,Gas Battery,TAQA North Ltd.,0,63,18823,0,0
2021,ABBT0119143,31494979,Gas Group,Gas Battery,TAQA North Ltd.,0,12503,15944,0,13
2021,ABBT0144012,31500631,Gas Group,Gas Battery,Persist Oil And Gas Inc.,0,0,0,0,0
2021,ABBT0144583,31500712,Gas Group,Gas Battery,TAQA North Ltd.,0,15702,43118,0,15
2021,ABBT0127222,31496766,Gas Group,Gas Battery,TAQA North Ltd.,0,59619,77235,0,93
2021,ABBT0098375,31491955,Gas Group,Gas Battery,Ember Resources Inc.,0,0,0,0,0
2021,ABBT0118133,31494778,Gas Group,Gas Battery,TAQA North Ltd.,0,3069,14801,0,2
2021,ABBT0107996,31825729,Gas Group,Gas Battery,Whitecap Resources Inc.,0,8409,2793,1653,7
2021,ABBT0115047,31494266,Gas Group,Gas Battery,Ember Resources Inc.,0,0,0,0,0
2021,ABBT2920010,31505119,Gas Group,Gas Battery,Prairie Provident Resources Canada Ltd.,0,0,1100,0,0
2021,ABBT3650011,31505196,Gas Group,Gas Battery,City Of Medicine Hat,0,0,0,0,0
2021,ABBT0122590,31495640,Gas Group,Gas Battery,Razor Energy Corp.,0,0,0,0,0
2021,ABBT0122591,31495641,Gas Group,Gas Battery,Razor Energy Corp.,0,0,0,0,100
2021,ABBT0154358,31502762,Gas Group,Gas Battery,Long Term Asset Management Inc.,0,268224,544576,4003,0
2021,ABBT0118139,31494780,Gas Group,Gas Battery,TAQA North Ltd.,0,9302,24342,0,6
2021,ABBT0134454,31498491,Gas Group,Gas Battery,Caledonian Midstream Corporation,0,0,0,0,0
2021,ABBT2920011,31505120,Gas Group,Gas Battery,Prairie Provident Resources Canada Ltd.,0,0,1110,0,0
2021,ABBT0119144,31494980,Gas Group,Gas Battery,TAQA North Ltd.,0,2682,88183,0,3
2021,ABBT7020001,31505960,Gas Group,Gas Battery,West Lake Energy Corp.,0,0,0,0,0
2021,ABBT0122593,31495643,Gas Group,Gas Battery,Razor Energy Corp.,0,0,0,0,1200
2021,ABBT2670033,31505078,Gas Group,Gas Battery,Bonavista Energy Corporation,0,867,4191,0,0
2021,ABBT1900001,31504933,Gas Group,Gas Battery,ATCO Energy Solutions Ltd.,0,0,0,0,0
2021,ABBT2590036,31505058,Gas Group,Gas Battery,Journey Energy Inc.,0,0,0,0,0
2021,ABBT0143706,31500554,Gas Group,Gas Battery,Crescent Point Energy Corp.,0,0,0,0,0
2021,ABBT2690001,31505086,Gas Group,Gas Battery,TransCanada Energy Ltd.,0,0,0,0,0
2021,ABBT2590001,31505050,Gas Group,Gas Battery,Journey Energy Inc.,0,0,0,0,0
2021,ABBT3470002,31505174,Gas Group,Gas Battery,Journey Energy Inc.,0,0,0,0,0
2021,ABBT9820034,31778987,Gas Group,Gas Battery,Bonavista Energy Corporation,0,14914,19259,0,0
2021,ABBT7780003,31506162,Gas Group,Gas Battery,Harvard International Resources Ltd.,0,8364,3162,0,67
2021,ABBT0044131,31486564,Gas Single,Gas Battery,Crescent Point Energy Corp.,0,0,4030,0,0
2021,ABBT0069064,31488554,Gas Single,Gas Battery,Blackspur Oil Corp.,0,0,0,0,0
2021,ABBT0064850,31488110,Gas Single,Gas Battery,Bighorn Energy Corporation,0,0,0,0,0
2021,ABBT0091002,31490610,Gas Single,Gas Battery,Zargon Oil & Gas Ltd.,0,0,0,0,0
2021,ABBT0120948,31782502,Gas Single,Gas Battery,Ovintiv Canada ULC,0,0,0,0,0
2021,ABBT0099237,31492128,Gas Single,Gas Battery,Loyal Energy (canada) Operating Ltd.,0,0,0,0,0
2021,ABBT0114384,31779382,Gas Single,Gas Battery,ORLEN Upstream Canada Ltd.,0,0,0,1370,0
2021,ABBT0113968,31494029,Gas Single,Gas Battery,Hard Rock Resources Ltd.,0,0,0,0,968
2021,ABBT0120171,31495165,Gas Single,Gas Battery,Harvest Operations Corp.,0,0,0,0,0
2021,ABBT0059982,31487631,Gas Single,Gas Battery,Topanga Resources Ltd.,0,0,0,0,0
2021,ABBT0145912,31500967,Gas Single,Gas Battery,Baytex Energy Ltd.,0,0,0,0,0
2021,ABBT0092990,31490970,Gas Single,Gas Battery,Zargon Oil & Gas Ltd.,0,0,138,0,0
2021,ABBT0081730,31489333,Gas Single,Gas Battery,Persist Oil And Gas Inc.,0,0,0,0,0
2021,ABBT0090390,31490533,Gas Single,Gas Battery,Bighorn Energy Corporation,0,0,0,0,0
2021,ABBT0090391,31490534,Gas Single,Gas Battery,Bighorn Energy Corporation,0,0,0,0,0
2021,ABBT0066919,31488355,Gas Single,Gas Battery,Zargon Oil & Gas Ltd.,0,0,92,0,0
2021,ABBT0066885,31488351,Gas Single,Gas Battery,Nps Industrial Power,0,0,0,568,0
2021,ABBT0114311,31494084,Gas Single,Gas Battery,Ember Resources Inc.,0,0,0,0,0
2021,ABBT0079431,31489092,Gas Single,Gas Battery,Zargon Oil & Gas Ltd.,0,0,0,0,0
2021,ABBT0087868,31490184,Gas Single,Gas Battery,Logic Energy Ltd.,0,0,0,0,0
2021,ABBT0087871,31490185,Gas Single,Gas Battery,Logic Energy Ltd.,0,0,0,0,0
2021,ABBT0057231,31487366,Gas Single,Gas Battery,G. Herman Group Inc.,0,24,7778,0,1797
2021,ABBT0087550,31490136,Gas Single,Gas Battery,Razor Energy Corp.,0,0,18500,0,0
2021,ABBT0095681,31794805,Gas Single,Gas Battery,Whitecap Resources Inc.,0,1957,0,0,0
2021,ABBT0061434,31487790,Gas Single,Gas Battery,Baytex Energy Ltd.,0,0,0,0,0
2021,ABBT0094261,31491204,Gas Single,Gas Battery,Loyal Energy (canada) Operating Ltd.,0,0,0,2779,0
2021,ABBT0096574,31491648,Gas Single,Gas Battery,Zargon Oil & Gas Ltd.,0,910,0,0,0
2021,ABBT0100087,31492303,Gas Single,Gas Battery,Harvest Operations Corp.,0,0,0,0,0
2021,ABBT0098030,31491885,Gas Single,Gas Battery,Blackspur Oil Corp.,0,1783,0,26591,0
2021,ABBT0099746,31492232,Gas Single,Gas Battery,Bearspaw Petroleum Ltd.,0,0,0,0,0
2021,ABBT0092366,31490832,Gas Single,Gas Battery,Zargon Oil & Gas Ltd.,0,0,0,0,0
2021,ABBT0100071,31492301,Gas Single,Gas Battery,Revolution Oil & Gas Corporation,0,0,0,148,0
2021,ABBT0105385,31492854,Gas Single,Gas Battery,Revolution Oil & Gas Corporation,0,0,0,0,0
2021,ABBT0100088,31492304,Gas Single,Gas Battery,Harvest Operations Corp.,0,0,0,0,0
2021,ABBT0091219,31490642,Gas Single,Gas Battery,Topanga Resources Ltd.,0,0,0,0,0
2021,ABBT0063358,31487987,Gas Single,Gas Battery,Razor Energy Corp.,0,2500,5200,0,0
2021,ABBT0110828,31493431,Gas Single,Gas Battery,Razor Energy Corp.,0,0,0,0,0
2021,ABBT0100765,31492450,Gas Single,Gas Battery,Razor Energy Corp.,0,0,0,0,0
2021,ABBT0134317,31498436,Gas Single,Gas Battery,Lexin Resources Ltd.,0,40882,0,0,10220
2021,ABBT0102936,31492589,Gas Single,Gas Battery,Bighorn Energy Corporation,0,0,0,0,0
2021,ABBT0142083,31500174,Gas Single,Gas Battery,Persist Oil And Gas Inc.,0,0,0,0,0
2021,ABBT0130627,31497592,Gas Single,Gas Battery,Crescent Point Energy Corp.,0,0,0,0,0
2021,ABBT0056583,31487315,Gas Single,Gas Battery,Canlin Resources Partnership,0,8494,2725,0,400
2021,ABBT0065319,31488161,Gas Single,Gas Battery,Canlin Resources Partnership,0,0,124,523,5300
2021,ABBT0132414,31498014,Gas Single,Gas Battery,Ember Resources Inc.,0,75,0,0,0
2021,ABBT0147070,31501253,Gas Single,Gas Battery,Zargon Oil & Gas Ltd.,0,0,0,0,0
2021,ABBT0134134,31498373,Gas Single,Gas Battery,Persist Oil And Gas Inc.,0,0,0,0,0
2021,ABBT0133211,31498192,Gas Single,Gas Battery,Bighorn Energy Corporation,0,0,0,0,0
2021,ABBT0136255,31498903,Gas Single,Gas Battery,Hard Rock Resources Ltd.,0,0,0,0,965
2021,ABBT0128123,31496948,Gas Single,Gas Battery,Persist Oil And Gas Inc.,0,0,0,0,0
2021,ABBT0159331,31504370,Gas Single,Gas Battery,Loyal Energy (canada) Operating Ltd.,0,0,0,0,0
2021,ABBT0146059,31501012,Gas Single,Gas Battery,Razor Energy Corp.,0,5300,18200,0,0
2021,ABBT0145111,31500809,Gas Single,Gas Battery,Razor Energy Corp.,0,100,500,0,0
2021,ABBT0125434,31496294,Gas Single,Gas Battery,Razor Energy Corp.,0,7700,8600,1887,0
2021,ABBT0154047,31502694,Gas Single,Gas Battery,City Of Medicine Hat,0,0,0,0,0
2021,ABBT0156709,31503435,Gas Single,Gas Battery,2155192 Alberta Ltd.,0,2243,0,0,40500
2021,ABBT0155713,31779699,Gas Single,Gas Battery,Long Run Exploration Ltd.,0,0,0,0,0
2021,ABBT0145913,31500968,Gas Single,Gas Battery,Baytex Energy Ltd.,0,0,0,0,0
2021,ABBT0154925,31502891,Gas Single,Gas Battery,Success Resources Ltd.,0,2130,1340,0,0
2021,ABBT0158843,31504183,Gas Single,Gas Battery,Cuda Energy Inc.,0,0,0,0,0
2021,ABBT0098535,31491986,Gas Single,Gas Battery,Bonavista Energy Corporation,0,0,0,0,0
2021,ABBT0104713,31778730,Gas Single,Gas Battery,Bonavista Energy Corporation,0,0,3968,2486,0
2021,ABBT0091535,31778695,Gas Single,Gas Battery,Bonavista Energy Corporation,0,5047,4235,2253,208
2021,ABBT0104715,31778731,Gas Single,Gas Battery,Bonavista Energy Corporation,0,0,0,0,0
2021,ABBT0109574,31493253,Gas Single,Gas Battery,Bonavista Energy Corporation,0,6950,4235,0,0
2021,ABBT0109577,31778738,Gas Single,Gas Battery,Bonavista Energy Corporation,0,0,0,0,0
2021,ABBT0109578,31493255,Gas Single,Gas Battery,Bonavista Energy Corporation,0,1752,4235,0,0
2021,ABBT0055284,31487224,Gas Single,Gas Battery,Bonavista Energy Corporation,0,0,4235,0,150
2021,ABBT0105058,31778733,Gas Single,Gas Battery,Bonavista Energy Corporation,0,3687,0,419,593
2021,ABBT0147382,31501346,Gas Single,Gas Battery,AlphaBow Energy Ltd.,0,0,0,0,0
2021,ABBT0147383,31501347,Gas Single,Gas Battery,AlphaBow Energy Ltd.,0,0,0,0,0
2021,ABBT0147386,31501350,Gas Single,Gas Battery,AlphaBow Energy Ltd.,0,0,0,0,0
2021,ABBT0147387,31501351,Gas Single,Gas Battery,AlphaBow Energy Ltd.,0,0,0,0,0
2021,ABBT0147388,31501352,Gas Single,Gas Battery,AlphaBow Energy Ltd.,0,0,0,0,0
2021,ABBT0147389,31501353,Gas Single,Gas Battery,AlphaBow Energy Ltd.,0,0,0,0,0
2021,ABBT0147385,31501349,Gas Single,Gas Battery,AlphaBow Energy Ltd.,0,0,0,0,0
2021,ABBT0147381,31501345,Gas Single,Gas Battery,AlphaBow Energy Ltd.,0,0,0,0,0
2021,ABBT0147376,31501340,Gas Single,Gas Battery,AlphaBow Energy Ltd.,0,0,0,0,0
2021,ABBT0147377,31501341,Gas Single,Gas Battery,AlphaBow Energy Ltd.,0,0,0,0,0
2021,ABBT0147378,31501342,Gas Single,Gas Battery,AlphaBow Energy Ltd.,0,0,0,0,0
2021,ABBT0147379,31501343,Gas Single,Gas Battery,AlphaBow Energy Ltd.,0,0,0,0,0
2021,ABBT0147380,31501344,Gas Single,Gas Battery,AlphaBow Energy Ltd.,0,0,0,0,0
2021,ABBT0147384,31501348,Gas Single,Gas Battery,AlphaBow Energy Ltd.,0,0,0,0,0
2021,ABBT0147390,31501354,Gas Single,Gas Battery,AlphaBow Energy Ltd.,0,0,0,168,0
2021,ABBT0066138,31488249,Gas Single,Gas Battery,TAQA North Ltd.,0,0,0,0,0
2021,ABBT0099562,31492205,Gas Single,Gas Battery,TAQA North Ltd.,0,218,0,0,4
2021,ABBT0056261,31487298,Gas Single,Gas Battery,TAQA North Ltd.,0,0,0,0,0
2021,ABBT0088808,31490308,Gas Single,Gas Battery,TAQA North Ltd.,0,0,0,0,0
2021,ABBT0064059,31488038,Gas Single,Gas Battery,TAQA North Ltd.,0,0,0,0,0
2021,ABBT0078076,31488936,Gas Single,Gas Battery,TAQA North Ltd.,0,0,0,0,0
2021,ABBT0076931,31488823,Gas Single,Gas Battery,TAQA North Ltd.,0,0,0,0,0
2021,ABBT0056180,31487294,Gas Single,Gas Battery,TAQA North Ltd.,0,140,0,204,0
2021,ABBT0118177,31494785,Gas Single,Gas Battery,TAQA North Ltd.,0,2804,5108,0,6
2021,ABBT0080806,31489237,Gas Single,Gas Battery,TAQA North Ltd.,0,0,9099,0,2
2021,ABBT0144338,31500679,Gas Single,Gas Battery,TAQA North Ltd.,0,1303,13084,325,9
2021,ABBT0096248,31491576,Gas Single,Gas Battery,TAQA North Ltd.,0,0,5861,0,0
2021,ABBT0136034,31498836,Gas Single,Gas Battery,TAQA North Ltd.,0,0,0,0,0
2021,ABBT0122313,31495604,Gas Single,Gas Battery,TAQA North Ltd.,0,15253,11728,0,0
2021,ABBT0157321,31503591,Gas Single,Gas Battery,TAQA North Ltd.,0,6247,0,0,14
2021,ABBT0136527,31498965,Gas Single,Gas Battery,TAQA North Ltd.,0,0,8984,99,5
2021,ABBT0049327,31486839,Gas Single,Gas Battery,Prairie Provident Resources Canada Ltd.,0,0,890,0,0
2021,ABBT0119106,31494973,Gas Single,Gas Battery,Prairie Provident Resources Canada Ltd.,0,0,560,39,0
2021,ABBT0086574,31489985,Gas Single,Gas Battery,Prairie Provident Resources Canada Ltd.,0,0,560,0,0
2021,ABBT0062000,31487862,Gas Single,Gas Battery,Prairie Provident Resources Canada Ltd.,0,0,0,0,0
2021,ABBT0053710,31487120,Gas Single,Gas Battery,Prairie Provident Resources Canada Ltd.,0,0,0,0,0
2021,ABBT0086144,31489928,Gas Single,Gas Battery,Prairie Provident Resources Canada Ltd.,0,0,1180,0,0
2021,ABBT0087276,31490080,Gas Single,Gas Battery,Prairie Provident Resources Canada Ltd.,0,0,3030,0,0
2021,ABBT0090931,31490597,Gas Single,Gas Battery,Prairie Provident Resources Canada Ltd.,0,0,1690,0,0
2021,ABBT0090476,31490547,Gas Single,Gas Battery,Prairie Provident Resources Canada Ltd.,0,0,550,0,0
