X,Y,OBJECTID,FACILITY_ID,FACILITY_TYPE,FACILITY_TYPE_DESC,FACILITY_NAME,STATUS,MAXIMUM_H2S_PERCENT,APPLICATION_DETERMINATION_NUM,ACTIVITY_APPROVAL_DATE,ACTIVITY_CANCEL_DATE,LEGACY_OGC_FILE_NUMBER,PROPONENT,AUTHORITY_TYPE,DATA_SOURCE
1296066.2697,1350506.6395,14307145,00021906,WF,Well Facility,CNRL PICKELL B-069-A/094-H-03 001,Inactive,,100052225,2005/12/30 00:00:00+00,,9622331,Canadian Natural Resources Limited,OGAA,FPRC
1257435.1189,1545926.602,14307146,00021907,WF,Well Facility,NTE CANADA GUNNELLCREEK D-084-A/094-I-13 001,Active,,100051876,2005/12/19 00:00:00+00,,9622337,NTE Energy Canada Ltd.,OGAA,FPRC
1342215.7405,1528315.8198,14307147,00021908,WF,Well Facility,HARVEST HAYRIVER A-039-H/094-I-09 004,Active,,100051416,2005/12/06 00:00:00+00,,9622267,Harvest Operations Corp.,OGAA,FPRC
1342216.6412,1528305.849,14307148,00021909,WF,Well Facility,HARVEST HAYRIVER A-039-H/094-I-09 005,Active,,100051417,2005/12/06 00:00:00+00,,9622268,Harvest Operations Corp.,OGAA,FPRC
1373595.4358,1094452.9419,14307149,00021910,WF,Well Facility,TOURMALINE OJAY A-055-J/093-I-09 001,Active,,100051877,2005/12/19 00:00:00+00,,9622163,Tourmaline Oil Corp.,OGAA,FPRC
1374877.4035,1094020.0205,14307150,00021911,WF,Well Facility,TOURMALINE OJAY C-043-J/093-I-09 001,Active,,100051878,2005/12/19 00:00:00+00,,9622164,Tourmaline Oil Corp.,OGAA,FPRC
1304261.7766,1346869.8886,14307151,00021912,WF,Well Facility,STRATHCONA PICKELL D-019-D/094-H-02 001,Suspended,,100051654,2005/12/13 00:00:00+00,,9622160,STRATHCONA RESOURCES LTD.,OGAA,FPRC
1256230.4997,1403213.5576,14307152,00021913,WF,Well Facility,TOURMALINE BLACKCREEK C-057-B/094-H-12 001,Inactive,,100052408,2006/01/09 00:00:00+00,,9622318,Tourmaline Oil Corp.,OGAA,FPRC
1247142.9498,1247941.4795,14307153,00021914,WF,Well Facility,CSRI FARRELLCREEKWEST B-091-H/094-B-01 001,Suspended,,100051963,2005/12/20 00:00:00+00,,9622393,Canadian Spirit Resources Inc.,OGAA,FPRC
1270854.8707,1574097.0256,14307154,00021916,WF,Well Facility,BENCH CREEK RES KOTCHOLAKE A-083-C/094-P-03 001,Suspended,,100051852,2005/12/17 00:00:00+00,,9622115,Bench Creek Resources Ltd.,OGAA,FPRC
1269482.1141,1574361.5175,14307155,00021917,WF,Well Facility,BENCH CREEK RES KOTCHOLAKE D-085-C/094-P-03 001,Suspended,,100051964,2005/12/20 00:00:00+00,,9622116,Bench Creek Resources Ltd.,OGAA,FPRC
1241839.3792,1465342.1358,14307156,00021918,WF,Well Facility,NTE CANADA ESKAI A-032-E/094-I-04 002,Active,,100052317,2006/01/04 00:00:00+00,,9622377,NTE Energy Canada Ltd.,OGAA,FPRC
1272852.7747,1409500.1849,14307157,00021920,WF,Well Facility,CNRL SILVER A-015-E/094-H-11 001,Suspended,,100052338,2006/01/05 00:00:00+00,,9622415,Canadian Natural Resources Limited,OGAA,FPRC
1353503.0377,1283791.7342,14307158,00021922,WF,Well Facility,COELACANTH PARADISE 15-35-085-15 001,Suspended,,100051608,2005/12/12 00:00:00+00,,9622367,Coelacanth Energy Inc.,OGAA,FPRC
1308279.061,1630171.1601,14307159,00025403,WF,Well Facility,ERIKSON HELMET D-055-A/094-P-10 006,Suspended,1.79999995,100074898,2011/11/02 00:00:00+00,,9635629,Erikson National Energy Inc.,OGAA,FPRC
1375536.8811,1142059.6279,14307160,00025404,WF,Well Facility,OVV DEEPBASIN A-068-H/093-P-01 001,Active,,100075025,2011/11/16 00:00:00+00,,9635672,Ovintiv Canada ULC,OGAA,FPRC
1375546.5815,1142071.0701,14307161,00025405,WF,Well Facility,OVV DEEPBASIN A-068-H/093-P-01 002,Active,,100075026,2011/11/16 00:00:00+00,,9635673,Ovintiv Canada ULC,OGAA,FPRC
1197361.8038,1366138.712,14307162,00025406,WF,Well Facility,PETRONAS NORTHERNMONTNEY B-098-J/094-G-02 002,Active,99,100074878,2011/11/01 00:00:00+00,,9635686,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1233164.848,1276230.9227,14307163,00025407,WF,Well Facility,PETRONAS NORTHERNMONTNEY C-007-J/094-B-08 002,Active,99,100074835,2011/10/27 00:00:00+00,,9635671,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1270343.8623,1341248.0431,14307164,00025408,WF,Well Facility,TECL NORTHERNMONTNEY A-084-I/094-A-13 001,Active,2.5,100075017,2011/11/15 00:00:00+00,,9635731,Todd Energy Canada Limited,OGAA,FPRC
1240771.3752,1281308.1553,14307165,00025409,WF,Well Facility,PACIFIC CANBRIAM NORTHERNMONTNEY C-057-I/094-B-08 001,Active,,100075226,2011/12/05 00:00:00+00,,9635695,Pacific Canbriam Energy Limited,OGAA,FPRC
1270318.9192,1341247.0059,14307166,00025410,WF,Well Facility,TECL NORTHERNMONTNEY A-084-I/094-A-13 002,Active,2.5,100075138,2011/11/25 00:00:00+00,,9635732,Todd Energy Canada Limited,OGAA,FPRC
1352799.1575,1398191.5629,14307167,00025411,WF,Well Facility,TAQA NORTH CHINCHAGARIVER C-029-I/094-H-08 001,Removed,50,100075117,2011/11/23 00:00:00+00,,9635752,TAQA North Ltd.,OGAA,FPRC
1174907.4661,1588050.7176,14307168,00025412,WF,Well Facility,OVV KIWIGANA B-095-L/094-O-02 001,Active,,100075139,2011/11/25 00:00:00+00,,9635741,Ovintiv Canada ULC,OGAA,FPRC
1342664.9636,1200506.4323,14307169,00025413,WF,Well Facility,TOURMALINE HERITAGE 04-23-077-17 003,Active,0.1,100074930,2011/11/03 00:00:00+00,,9635785,Tourmaline Oil Corp.,OGAA,FPRC
1240852.1252,1299312.2463,14307170,00025414,WF,Well Facility,CNRL NORTHERNMONTNEY A-056-H/094-B-09 002,Active,,100074950,2011/11/07 00:00:00+00,,9635753,Canadian Natural Resources Limited,OGAA,FPRC
1230194.3948,1332297.9219,14307171,00025417,WF,Well Facility,PETRONAS NORTHERNMONTNEY B-017-J/094-B-16 003,Active,99,100075019,2011/11/15 00:00:00+00,,9635784,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1247507.0188,1308037.8976,14307172,00025418,WF,Well Facility,COP NORTHERNMONTNEY B-046-L/094-A-12 001,Removed,1,100075207,2011/12/02 00:00:00+00,,9635798,ConocoPhillips Canada Resources Corp.,OGAA,FPRC
1335842.7226,1531641.7695,14307173,00025419,WF,Well Facility,HARVEST HAYRIVER C-077-G/094-I-09 001,Active,,100075157,2011/11/28 00:00:00+00,,9635825,Harvest Operations Corp.,OGAA,FPRC
1345014.3042,1233303.283,14307174,00025786,WF,Well Facility,ARCRES HERITAGE 01-32-080-16 006,Active,0,100077331,2013/02/27 00:00:00+00,,9637627,ARC Resources Ltd.,OGAA,FPRC
1345013.1308,1233318.2715,14307175,00025787,WF,Well Facility,ARCRES HERITAGE 01-32-080-16 007,Active,,100077332,2013/02/27 00:00:00+00,,9637628,ARC Resources Ltd.,OGAA,FPRC
1361420.1249,1191737.5297,14307176,00025788,WF,Well Facility,OVV HERITAGE C-010-G/093-P-09 003,Active,1,100077016,2013/01/10 00:00:00+00,,9637639,Ovintiv Canada ULC,OGAA,FPRC
1338763.7896,1202908.4058,14307177,00025027,WF,Well Facility,MURPHY HERITAGE 16-29-077-17 006,Active,1000,100073293,2011/03/10 00:00:00+00,,9634238,Murphy Oil Company Ltd.,OGAA,FPRC
1342072.7686,1203471.6205,14307178,00025028,WF,Well Facility,MURPHY HERITAGE 16-27-077-17 003,Active,1000,100073475,2011/04/04 00:00:00+00,,9634293,Murphy Oil Company Ltd.,OGAA,FPRC
1342073.5865,1203461.6197,14307179,00025029,WF,Well Facility,MURPHY HERITAGE 16-27-077-17 004,Active,1000,100073476,2011/04/04 00:00:00+00,,9634294,Murphy Oil Company Ltd.,OGAA,FPRC
1342062.8178,1203470.8062,14307180,00025030,WF,Well Facility,MURPHY HERITAGE 16-27-077-17 005,Active,1000,100073477,2011/04/04 00:00:00+00,,9634295,Murphy Oil Company Ltd.,OGAA,FPRC
1342063.5361,1203460.8013,14307181,00025031,WF,Well Facility,MURPHY HERITAGE 16-27-077-17 006,Active,1000,100073478,2011/04/04 00:00:00+00,,9634296,Murphy Oil Company Ltd.,OGAA,FPRC
1249145.937,1253403.1637,14307182,00025032,WF,Well Facility,CNRL NORTHERNMONTNEY B-058-L/094-A-04 001,Inactive,,100073470,2011/04/01 00:00:00+00,,9634299,Canadian Natural Resources Limited,OGAA,FPRC
1247667.9044,1256801.3091,14307183,00025033,WF,Well Facility,CNRL NORTHERNMONTNEY D-090-L/094-A-04 001,Active,,100073363,2011/03/17 00:00:00+00,,9634258,Canadian Natural Resources Limited,OGAA,FPRC
1247673.243,1256809.7616,14307184,00025034,WF,Well Facility,CNRL NORTHERNMONTNEY D-090-L/094-A-04 002,Active,,100073364,2011/03/17 00:00:00+00,,9634259,Canadian Natural Resources Limited,OGAA,FPRC
1247678.5815,1256818.2141,14307185,00025035,WF,Well Facility,CNRL NORTHERNMONTNEY D-090-L/094-A-04 003,Active,,100073365,2011/03/17 00:00:00+00,,9634260,Canadian Natural Resources Limited,OGAA,FPRC
1247621.7441,1256941.2775,14307186,00025036,WF,Well Facility,CNRL NORTHERNMONTNEY A-100-L/094-A-04 005,Active,,100073366,2011/03/17 00:00:00+00,,9634261,Canadian Natural Resources Limited,OGAA,FPRC
1325941.6362,1207402.5828,14307187,00025037,WF,Well Facility,SHELL HERITAGE 04-18-078-18 003,Active,,100073319,2011/03/11 00:00:00+00,,9634302,Shell Canada Limited,OGAA,FPRC
1342821.6354,1218152.2811,14307188,00025038,WF,Well Facility,OVV SUNRISE 16-12-079-17 001,Active,990,100073255,2011/03/07 00:00:00+00,,9634303,Ovintiv Canada ULC,OGAA,FPRC
1342829.5829,1218152.8963,14307189,00025039,WF,Well Facility,OVV HERITAGE 16-12-079-17 002,Active,99,100073256,2011/03/07 00:00:00+00,,9634304,Ovintiv Canada ULC,OGAA,FPRC
1342837.5458,1218153.5263,14307190,00025040,WF,Well Facility,OVV SUNRISE 16-12-079-17 003,Active,990,100073266,2011/03/08 00:00:00+00,,9634305,Ovintiv Canada ULC,OGAA,FPRC
1265363.9645,1337871.8238,14307191,00025042,WF,Well Facility,CNRL BIRCH D-041-J/094-A-13 001,Active,5,100073471,2011/04/01 00:00:00+00,,9634266,Canadian Natural Resources Limited,OGAA,FPRC
1368050.8984,1142812.1594,14307192,00025043,WF,Well Facility,OVV KELLY D-077-G/093-P-01 003,Active,5,100073482,2011/04/05 00:00:00+00,,9634319,Ovintiv Canada ULC,OGAA,FPRC
1363999.1216,1199887.1522,14307193,00025044,WF,Well Facility,OVV HERITAGE 12-12-077-15 002,Active,1,100073295,2011/03/10 00:00:00+00,,9634324,Ovintiv Canada ULC,OGAA,FPRC
1363974.2263,1199885.6201,14307194,00025045,WF,Well Facility,OVV HERITAGE 12-12-077-15 003,Active,1,100073296,2011/03/10 00:00:00+00,,9634325,Ovintiv Canada ULC,OGAA,FPRC
1363959.2891,1199884.7009,14307195,00025046,WF,Well Facility,OVV HERITAGE 12-12-077-15 004,Active,1,100073297,2011/03/10 00:00:00+00,,9634326,Ovintiv Canada ULC,OGAA,FPRC
1363523.5908,1216914.3543,14307196,00025047,WF,Well Facility,ARCRES HERITAGE 03-06-079-14 003,Active,5000,100073326,2011/03/14 00:00:00+00,,9634335,ARC Resources Ltd.,OGAA,FPRC
1363525.7317,1216889.3595,14307197,00025048,WF,Well Facility,ARCRES HERITAGE 03-06-079-14 004,Active,5000,100073327,2011/03/14 00:00:00+00,,9634336,ARC Resources Ltd.,OGAA,FPRC
1343348.7033,1220612.8452,14307198,00025049,WF,Well Facility,OVV HERITAGE 06-19-079-16 001,Active,99,100073376,2011/03/18 00:00:00+00,,9634309,Ovintiv Canada ULC,OGAA,FPRC
1343333.8717,1220611.7292,14307199,00025050,WF,Well Facility,OVV HERITAGE 06-19-079-16 002,Active,99,100073377,2011/03/18 00:00:00+00,,9634310,Ovintiv Canada ULC,OGAA,FPRC
1335827.4839,1531654.7655,14307200,00025420,WF,Well Facility,HARVEST HAYRIVER C-077-G/094-I-09 002,Active,,100075158,2011/11/28 00:00:00+00,,9635826,Harvest Operations Corp.,OGAA,FPRC
1335835.1532,1531648.2696,14307201,00025421,WF,Well Facility,HARVEST HAYRIVER C-077-G/094-I-09 003,Active,,100075159,2011/11/28 00:00:00+00,,9635827,Harvest Operations Corp.,OGAA,FPRC
1230163.178,1332258.2962,14307202,00025422,WF,Well Facility,PETRONAS NORTHERNMONTNEY B-017-J/094-B-16 005,Active,99,100075076,2011/11/21 00:00:00+00,,9635815,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1341502.6119,1510928.2821,14307203,00025423,WF,Well Facility,CVE ENERGY BIVOUAC D-042-J/094-I-08 003,Inactive,,100075906,2012/04/19 00:00:00+00,,9635756,Cenovus Energy Inc.,OGAA,FPRC
1229655.2366,1319040.901,14307204,00025424,WF,Well Facility,CNRL BLAIR D-069-B/094-B-16 001,Active,0,100075253,2011/12/08 00:00:00+00,,9635721,Canadian Natural Resources Limited,OGAA,FPRC
1241153.0452,1269137.769,14307205,00025425,WF,Well Facility,PACIFIC CANBRIAM NORTHERNMONTNEY C-027-H/094-B-08 002,Active,,100075086,2011/11/21 00:00:00+00,,9635835,Pacific Canbriam Energy Limited,OGAA,FPRC
1241166.3387,1269144.749,14307206,00025426,WF,Well Facility,PACIFIC CANBRIAM NORTHERNMONTNEY C-027-H/094-B-08 003,Active,,100075101,2011/11/22 00:00:00+00,,9635836,Pacific Canbriam Energy Limited,OGAA,FPRC
1219133.531,1505875.35,14307207,00008469,SM,Gas Sales Meter,BENCH CREEK RES KLUA A-090-J/094-J-08 004,Active,0.60000002,100026868,2000/03/01 00:00:00+00,,,Bench Creek Resources Ltd.,OGAA,FPRC
1256858.733,1567096.474,14307208,00007751,B,Battery Site,CANLIN GUNNELLCREEK D-013-A/094-P-04 001,Removed,1,100067270,2008/12/12 00:00:00+00,,,Canlin Energy Corporation,OGAA,FPRC
1162767.145,1649115.941,14307209,00007754,SM,Gas Sales Meter,NTE CANADA TATTOO A-059-A/094-O-14 001,Active,0.1,100067759,2009/01/13 09:52:52+00,,,NTE Energy Canada Ltd.,OGAA,FPRC
1241813.289,1288269.578,14307210,00008091,SM,Gas Sales Meter,PACIFIC CANBRIAM KOBES A-035-A/094-B-09 001,Active,1.79999995,100011078,1989/04/01 00:00:00+00,,,Pacific Canbriam Energy Limited,OGAA,FPRC
1224229.6,1353656.47,14307211,00008096,SM,Gas Sales Meter,PETRONAS BEGWEST A-044-F/094-G-01 001,Removed,3.20000005,100011081,1989/04/01 00:00:00+00,,,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1238013.314,1363845.613,14307212,00008097,SM,Gas Sales Meter,CNRL BUBBLES A-045-I/094-G-01 002,Active,,100011082,1989/04/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1269461.755,1319965.664,14307213,00008103,SM,Gas Sales Meter,ERIKSON FIREWEED A-057-A/094-A-13 002,Active,7100,100011088,1989/04/01 00:00:00+00,,,Erikson National Energy Inc.,OGAA,FPRC
1277216.355,1304127.432,14307214,00008478,SM,Gas Sales Meter,COP CACHE CREEK 10-20-088-22 003,Active,240,100027226,2016/08/19 11:22:07+00,,,ConocoPhillips Canada Resources Corp.,OGAA,FPRC
1239685.85,1531637.683,14307215,00009107,GD,Gas Dehydrator,CNRL ELLEH C-049-K/094-I-12 003,Removed,7,100036333,2003/02/05 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1243220.303,1378598.85,14307216,00008109,GD,Gas Dehydrator,CANLIN LAPRISECREEK A-007-E/094-H-05 001,Removed,,100011094,1989/04/01 00:00:00+00,,,Canlin Energy Corporation,OGAA,FPRC
1182368.169,1523552.025,14307217,00008512,SM,Gas Sales Meter,CANLIN CLARKELAKE A-099-F/094-J-10 007,Active,0.1,100032925,2002/02/04 00:00:00+00,,,Canlin Energy Corporation,OGAA,FPRC
1308955.96,1338165.735,14307218,00007490,CD,Compressor Dehydrator,CNRL BUICKCREEK B-023-L/094-A-15 001,Removed,4.5,100053866,2006/03/03 00:00:00+00,,9623494,Canadian Natural Resources Limited,OGAA,FPRC
1252066.051,1587484.059,14307219,00007794,CD,Compressor Dehydrator,BENCH CREEK RES MEL A-048-I/094-P-04 002,Active,0,100069162,2009/08/10 00:00:00+00,,,Bench Creek Resources Ltd.,OGAA,FPRC
1348923.461,1157712.189,14307220,00008134,SM,Gas Sales Meter,CVE ENERGY NOEL B-059-D/093-P-08 001,Active,,100011117,1989/04/01 00:00:00+00,,,Cenovus Energy Inc.,OGAA,FPRC
1280881.117,1328270.138,14307221,00008154,SM,Gas Sales Meter,CNRL BUICKCREEKWEST C-031-E/094-A-14 001,Removed,,100011137,1989/04/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1290859.761,1147855.251,14307222,00008528,SM,Gas Sales Meter,CANLIN GWILLIM B-093-L/093-P-03 002,Suspended,30,100043361,2004/08/19 00:00:00+00,,9616622,Canlin Energy Corporation,OGAA,FPRC
1252610.868,1584931.311,14307223,00008529,SM,Gas Sales Meter,CHEVRON MEL B-017-I/094-P-04 002,Suspended,1,100036424,2003/02/10 00:00:00+00,,,Chevron Canada Limited,OGAA,FPRC
1295560.669,1371635.308,14307224,00008534,SM,Gas Sales Meter,CNRL PICKELL A-098-I/094-H-03 002,Suspended,0,100036630,2003/02/19 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1357353.353,1382663.648,14307225,00007471,B,Battery Site,TAQA NORTH CHINCHAGARIVER D-055-A/094-H-08 001,Removed,0,100052495,2006/01/11 00:00:00+00,,9621972,TAQA North Ltd.,OGAA,FPRC
1262046.742,1532092.963,14307226,00007132,GD,Gas Dehydrator,CNRL JUNIOR D-039-L/094-I-11 001,Removed,4,100032752,2002/01/22 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1285480.852,1374951.728,14307227,00007419,CS,Compressor Station,CNRL WARGEN A-031-C/094-H-06 002,Permit Approved,0,100047750,2005/03/07 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1357878.021,1375835.606,14307228,00007139,GD,Gas Dehydrator,ORPHAN LADYFERN A-085-I/094-H-01 001,Active,0,100032923,2002/02/04 00:00:00+00,,,Orphan Fund,OGAA,FPRC
1331300.223,1187582.018,14307229,00007196,CS,Compressor Station,CVE ENERGY BRASSEY D-089-B/093-P-10 002,Removed,0,100034376,2002/10/23 00:00:00+00,,,Cenovus Energy Inc.,OGAA,FPRC
1237434.873,1374963.619,14307230,00007199,CS,Compressor Station,CANLIN LAPRISECREEK A-065-A/094-G-08 003,Active,0,100034554,2002/11/06 00:00:00+00,,,Canlin Energy Corporation,OGAA,FPRC
1279389.462,1297187.178,14307231,00007233,B,Battery Site,COP CACHECREEK 07-33-087-22 001,Suspended,6.19999981,100043349,2004/08/18 00:00:00+00,,,ConocoPhillips Canada Resources Corp.,OGAA,FPRC
1335067.866,1322238.358,14307232,00007242,CS,Compressor Station,TOURMALINE RIGEL D-021-A/094-A-15 004,Active,0,100036763,2003/02/27 00:00:00+00,,9612296,Tourmaline Oil Corp.,OGAA,FPRC
1368817.361,1269727.089,14307233,00010588,B,Battery Site,WHITECAP BOUNDARYLAKE 05-17-084-13 002,Suspended,0,100042888,2004/06/24 00:00:00+00,,,Whitecap Resources Inc.,OGAA,FPRC
1300840.425,1299629.098,14307234,00018255,B,Battery Site,QEC SQUIRREL 16-34-087-20 003,Removed,8000,100082586,2015/07/31 00:00:00+00,,,Questerre Energy Corporation,OGAA,FPRC
1225242.767,1322790.629,14307235,00018256,B,Battery Site,CNRL TOWN B-014-F/094-B-16 005,Active,,100082604,2015/08/07 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1327912.493,1190001.657,14307236,00018311,B,Battery Site,CVE ENERGY BRASSEY D-013-F/093-P-10 007,Permit Approved,,100083527,2015/12/11 00:00:00+00,,,Cenovus Energy Inc.,OGAA,FPRC
1269069.945,1279285.418,14307237,00018050,B,Battery Site,ARCRES INGA 11-06-086-23 001,Removed,,100080403,2014/08/21 00:00:00+00,,,ARC Resources Ltd.,OGAA,FPRC
1238609.095,1338038.936,14307238,00018083,B,Battery Site,TOURMALINE BEG D-066-I/094-B-16 003,Active,,100080687,2014/10/06 00:00:00+00,,,Tourmaline Oil Corp.,OGAA,FPRC
1262698.016,1341829.424,14307239,00018127,B,Battery Site,TECL BIRCH A-094-J/094-A-13 001,Removed,,100081224,2014/12/10 00:00:00+00,,,Todd Energy Canada Limited,OGAA,FPRC
1224652.265,1270243.615,14307240,00018143,B,Battery Site,CNRL GRAHAM D-049-F/094-B-08 001,Removed,,100081463,2015/01/16 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1354694.56,1300349.03,14307241,00017844,SB,Satellite Battery,ENERCAPITA BOUNDARYLAKENORTH 16-19-087-14 002,Permit Approved,0.43000001,100078735,2013/12/05 08:08:21+00,,,Enercapita Energy Ltd.,OGAA,FPRC
1271898.532,1335358.638,14307242,00018167,B,Battery Site,TECL BIRCH C-012-I/094-A-13 002,Removed,3,100081674,2015/02/10 14:00:55+00,,,Todd Energy Canada Limited,OGAA,FPRC
1237151.173,1340186.763,14307243,00018179,B,Battery Site,PETRONAS BEG B-097-I/094-B-16 002,Removed,99,100081741,2015/02/25 13:33:55+00,,,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1216247.726,1375843.566,14307244,00018180,B,Battery Site,PETRONAS JEDNEY D-083-D/094-G-08 001,Removed,6000,100081756,2015/02/27 00:00:00+00,,,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1269537.773,1339562.855,14307245,00018183,B,Battery Site,TECL BIRCH B-065-I/094-A-13 003,Removed,3,100081757,2015/02/27 00:00:00+00,,,Todd Energy Canada Limited,OGAA,FPRC
1217089.183,1359773.679,14307246,00018188,B,Battery Site,PETRONAS BEG A-013-L/094-G-01 002,Removed,99,100081803,2015/03/09 00:00:00+00,,,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1229492.513,1373997.771,14307247,00018198,B,Battery Site,PETRONAS BUBBLES C-055-B/094-G-08 002,Removed,6000,100081879,2015/03/18 00:00:00+00,,,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1232412.837,1339956.946,14307248,00026386,B,Battery Site,CNRL TOWNSEND A-094-J/094-B-16 001,Active,,100102677,1964/01/20 00:00:00+00,,9605155,Canadian Natural Resources Limited,OGAA,FPRC
1222528.82,1356192.396,14307249,00018126,B,Battery Site,PETRONAS BEG A-076-F/094-G-01 001,Removed,99,100081223,2014/12/10 00:00:00+00,,,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1250571.197,1317410.547,14307250,00026234,SM,Gas Sales Meter,COP BLUEBERRY D-032-D/094-A-13 001,Active,2.5,100084585,2006/09/25 00:00:00+00,,9624924,ConocoPhillips Canada Resources Corp.,OGAA,FPRC
1281638.45,1291869.66,14307251,00000695,CS,Compressor Station,PETRONAS STODDARTWEST 16-10-087-22 002,Suspended,,100011851,1990/03/01 00:00:00+00,,,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1329660.0,1273898.934,14307252,00000827,B,Battery Site,CNRL CECILLAKE 14-05-085-17 001,Active,,100012393,1991/01/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1314828.132,1291177.656,14307253,00000888,B,Battery Site,CNRL MONTNEY 04-06-087-18 001,Removed,,100012768,1991/03/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1343363.549,1269315.721,14307254,00000894,B,Battery Site,CNRL FLATROCK 07-22-084-16 001,Active,,100012396,1991/01/01 00:00:00+00,,,Canadian Natural Resources Limited,OGAA,FPRC
1337676.342,1277486.534,14307255,00000735,CS,Compressor Station,PETRONAS FLATROCK 10-18-085-16 002,Removed,,100012072,1990/09/01 00:00:00+00,,,PETRONAS Energy Canada Ltd.,OGAA,FPRC
1338173.3125,1238018.5878,14307256,00025976,WF,Well Facility,ARCRES HERITAGE 08-15-081-17 008,Active,,100078499,2013/10/28 00:00:00+00,,9638933,ARC Resources Ltd.,OGAA,FPRC
1338174.4637,1238003.6054,14307257,00025977,WF,Well Facility,ARCRES HERITAGE 08-15-081-17 009,Active,,100078500,2013/10/28 00:00:00+00,,9638934,ARC Resources Ltd.,OGAA,FPRC
1220147.6274,1389135.987,14307258,00025978,WF,Well Facility,TOURMALINE NORTHERNMONTNEY D-027-K/094-G-08 001,Suspended,1.39999998,100078970,2014/01/14 00:00:00+00,,9638956,Tourmaline Oil Corp.,OGAA,FPRC
1129539.336,1617656.9594,14307259,00025979,WF,Well Facility,CHEVRON LIARD D-028-B/094-O-12 003,Suspended,40,100078793,2013/12/14 00:00:00+00,,9638960,Chevron Canada Limited,OGAA,FPRC
1353536.4509,1303527.4708,14307260,00025980,WF,Well Facility,ENERCAPITA BOUNDARYLAKENORTH 14-31-087-14 002,Active,2,100078768,2013/12/11 00:00:00+00,,9638986,Enercapita Energy Ltd.,OGAA,FPRC
1369201.0301,1192252.4605,14307261,00024804,WF,Well Facility,OVV HERITAGE C-010-H/093-P-09 007,Active,1,100072050,2010/09/28 00:00:00+00,,9633291,Ovintiv Canada ULC,OGAA,FPRC
1243466.7785,1272974.8915,14307262,00024805,WF,Well Facility,PACIFIC CANBRIAM NORTHERN MONTNEY C-064-H/094-B-08 004,Inactive,220,100072371,2010/11/18 00:00:00+00,,9633325,Pacific Canbriam Energy Limited,OGAA,FPRC
